temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2,state 1 pop,state 2 pop
579.9286415134565,-2.2480396868401042,3.836667428968368e+19,-2.2535309111234896,9.468793038148152e-06,0.5186075110084936,0.5092712940626231,-4.996693822959251,0.0,25.485556671407625,0.5092712940626231,1.0,9.914118441000252e-19
574.4121025210833,-2.2482270072060175,5.909958805185146e+19,-2.2534796127401115,9.144315572461708e-06,0.5178929484145804,0.5091171576817616,-4.996697849501469,0.0,25.484882347627188,0.5091171576817616,1.0,6.657815031709842e-19
568.9995261317606,-2.248406288378785,9.10395386139528e+19,-2.253431008039427,8.830797619114948e-06,0.5172062748934998,0.5089714971814888,-4.996701737001124,0.0,25.48423452344355,0.5089714971814888,1.0,4.471051039764703e-19
562.2743500352286,-2.2486228426004335,1.575564224196956e+20,-2.2533730337251394,8.448173252804889e-06,0.5163730684396306,0.5087980759155336,-4.996706478653094,0.0,25.48344870225343,0.5087980759155336,1.0,2.6972049327327666e-19
555.7062906764512,-2.248827725924284,2.7268703606633883e+20,-2.2533188746814536,8.081874962585902e-06,0.5155808038667793,0.5086366500292576,-4.9967110130850925,0.0,25.48270175215263,0.5086366500292576,1.0,1.627116576005133e-19
549.6942544323331,-2.2490095614885264,4.557586315363413e+20,-2.2532713661735317,7.753045717035033e-06,0.5148742867460108,0.5084956359154021,-4.996715078654247,0.0,25.482035863996725,0.5084956359154021,1.0,1.0136953110589195e-19
542.4585286501535,-2.2492212142198404,8.585999561362442e+20,-2.2532169015418866,7.365885336873497e-06,0.5140477216856496,0.5083342876232276,-4.996719862218631,0.0,25.481257103175828,0.5083342876232276,1.0,5.656207047232726e-20
535.5108392646191,-2.249417090425854,1.6029391678715897e+21,-2.2531672031508445,7.0028698768080016e-06,0.5132785556255754,0.5081877668855821,-4.996724340948874,0.0,25.480532695056535,0.5081877668855821,1.0,3.1826314254136536e-20
528.5188417544314,-2.249606993126363,3.0548726044375054e+21,-2.253119730656242,6.646380890071032e-06,0.5125287725366867,0.5080484130423288,-4.996728733229773,0.0,25.479826806020696,0.5080484130423288,1.0,1.7572195968354444e-20
520.5330011024794,-2.2498150936701022,6.518000891284223e+21,-2.253068691259977,6.250511654369287e-06,0.5117022747108031,0.5078989153941948,-4.996733606465171,0.0,25.47904900868924,0.5078989153941948,1.0,8.744208458516626e-21
512.4765001185782,-2.250015622071661,1.4340795930137179e+22,-2.2530204101006626,5.863269883216376e-06,0.5109007593646169,0.5077582116963663,-4.996738365640307,0.0,25.478295054026383,0.5077582116963663,1.0,4.230199724905115e-21
503.4214092798482,-2.2502298442173374,3.5859229307663087e+22,-2.2529699872328233,5.443040293827945e-06,0.510038611955526,0.5076117585527732,-4.99674352315229,0.0,25.477484448119885,0.5076117585527732,1.0,1.8191309418557136e-21
493.7032947741391,-2.2504467902682155,9.955391447613713e+22,-2.252920020703308,5.009548166422449e-06,0.509158852803786,0.5074677779444746,-4.996748829564119,0.0,25.47665771855418,0.5074677779444746,1.0,7.105196459615663e-22
489.77161930838656,-2.2505308024660615,1.5222218441109212e+23,-2.2529006921942933,4.838764915734352e-06,0.5088162840395931,0.5074132630100368,-4.996750909253075,0.0,25.476335933161025,0.5074132630100368,1.0,4.806113714632908e-22
486.0516815616851,-2.250608310973658,2.2893855218620296e+23,-2.2528830133672595,4.679959929966228e-06,0.5084992299510311,0.5073636062747632,-4.996752840252134,0.0,25.476038176518802,0.5073636062747632,1.0,3.3008577594822093e-22
482.1463442306424,-2.2506876296853235,3.5378791502607796e+23,-2.252865091547066,4.516184531517793e-06,0.5081737505672308,0.5073134431479366,-4.996754829274945,0.0,25.475732574449715,0.5073134431479366,1.0,2.211150474758064e-22
478.3032640326997,-2.250763647950651,5.467308469846875e+23,-2.2528480744153905,4.357959941910397e-06,0.5078608177210491,0.5072660056012621,-4.996756748321027,0.0,25.475438819612773,0.5072660056012621,1.0,1.4811870159865332e-22
474.4661661354237,-2.250837549638405,8.502984562593393e+23,-2.2528316871512004,4.202907720560267e-06,0.507555633083026,0.5072205051385908,-4.996758626406262,0.0,25.47515240364842,0.5072205051385908,1.0,9.864161190475447e-23
470.3539169477342,-2.25091455338197,1.3759537358945962e+24,-2.252814794927772,4.040024920241484e-06,0.5072365925142819,0.5071737601625014,-4.996760596930476,0.0,25.474853055551286,0.5071737601625014,1.0,6.333627509990356e-23
466.5728769683968,-2.250983367130216,2.158032895146475e+24,-2.252799837057526,3.8932180093975116e-06,0.5069505513465877,0.5071325783431008,-4.996762370089413,0.0,25.474584734488154,0.5071325783431008,1.0,4.185517110179711e-23
461.633298806893,-2.2510704260765726,3.92857121332909e+24,-2.2527812224151345,3.7059638959829616e-06,0.5065873597544517,0.5070813028785391,-4.99676463065846,0.0,25.47424413395383,0.5070813028785391,1.0,2.4114664654939603e-23
457.13541550751427,-2.251146933132321,6.855604315581403e+24,-2.252765036510087,3.53965875947195e-06,0.5062669344104584,0.507037028481741,-4.996766633922813,0.0,25.473943728294778,0.507037028481741,1.0,1.4445256001685783e-23
452.8659577792945,-2.2512171440436752,1.1749721725615886e+25,-2.252750345697204,3.385552893061529e-06,0.5059718034385305,0.5069970668720776,-4.99676848673811,0.0,25.47366711349759,0.5069970668720776,1.0,8.797965297810757e-24
448.40134623359046,-2.251288083580518,2.086789014989764e+25,-2.2527357045849254,3.2284046793506424e-06,0.5056725228738337,0.5069573622569323,-4.996770373489733,0.0,25.47338668825856,0.5069573622569323,1.0,5.185727404644026e-24
444.0239047027116,-2.251355207011903,3.7062708157329896e+25,-2.2527220230825007,3.0782488422844493e-06,0.5053882957626783,0.5069204351492368,-4.996772173051965,0.0,25.47312044514913,0.5069204351492368,1.0,3.0565903795286933e-24
438.4595815467121,-2.2514371060629923,7.820525703299194e+25,-2.2527057696196335,2.8934561132542546e-06,0.505040063176768,0.5068762537151699,-4.9967743886396825,0.0,25.47279435414224,0.5068762537151699,1.0,1.5374484029344355e-24
433.0329919445106,-2.2515133470136135,1.6502362789508722e+26,-2.2526908966991113,2.7193070906908228e-06,0.5047143991421024,0.5068360201847164,-4.996776472129009,0.0,25.47248951156413,0.5068360201847164,1.0,7.733285245668296e-25
427.7754854014647,-2.2515838549984974,3.464251077937124e+26,-2.2526773711744568,2.556285278790721e-06,0.5044118781421645,0.5067996097468936,-4.996778418147905,0.0,25.47220643821084,0.5067996097468936,1.0,3.9084540830875225e-25
422.2607942535602,-2.251654329268925,7.692311443805901e+26,-2.2526641656661233,2.3914993078709502e-06,0.5041081416572872,0.5067640107787914,-4.996780382952723,0.0,25.47192233711845,0.5067640107787914,1.0,1.8759356625731324e-25
416.93114769259864,-2.2517191183388743,1.696673515675268e+27,-2.2526522481900138,2.2380910044827387e-06,0.5038276446658969,0.5067320085327279,-4.996782208003961,0.0,25.47166007889084,0.5067320085327279,1.0,9.05971562662924e-26
411.6848542423323,-2.2517797737124807,3.77106486773184e+27,-2.252641315402475,2.0927213646948015e-06,0.5035638879518096,0.5067026983425076,-4.996783934106322,0.0,25.47141357209486,0.5067026983425076,1.0,4.34471617650476e-26
406.274840247759,-2.2518391512501297,8.781056428345202e+27,-2.2526308854888404,1.9487651222209136e-06,0.5033045460229211,0.5066746332866198,-4.996785641515815,0.0,25.471171293281532,0.5066746332866198,1.0,1.9962527251529577e-26
401.984482110098,-2.251884000577454,1.7445676898964155e+28,-2.252622999245579,1.8383761090617598e-06,0.5031078705209922,0.506653857342275,-4.996786943788646,0.0,25.470987632137664,0.506653857342275,1.0,1.0614711070449097e-26
397.99338455300875,-2.2519239801494977,3.3481807274239564e+28,-2.2526160506324184,1.7388994636129965e-06,0.5029319513826245,0.5066356500706796,-4.996788114346956,0.0,25.470823411061637,0.5066356500706796,1.0,5.826732952092491e-27
392.370053492537,-2.2519775245143148,8.580352851038863e+28,-2.2526072660823915,1.6049684792998393e-06,0.5026954170193108,0.5066117351324889,-4.996789697389921,0.0,25.470602696961365,0.5066117351324889,1.0,2.4514062840658892e-27
387.31380155011306,-2.252022954347369,2.047044485732552e+29,-2.2525999586690233,1.489759258113504e-06,0.5024938508638641,0.5065918718920478,-4.996791055935754,0.0,25.47041470754341,0.5065918718920478,1.0,1.1015447524136257e-27
382.78293651584295,-2.2520615372668864,4.549796215225863e+29,-2.2525938300450794,1.3905864849620034e-06,0.5023219949159028,0.5065753128732087,-4.996792221707447,0.0,25.47025450183195,0.5065753128732087,1.0,5.283138897603384e-28
377.9953451525244,-2.2521001798435103,1.0803226043321636e+30,-2.2525879090664422,1.2903048388999076e-06,0.5021492260933158,0.5065590140011504,-4.9967934012338215,0.0,25.470093520707177,0.5065590140011504,1.0,2.384444279710119e-28
373.1772245705155,-2.252136921799038,2.637821333463297e+30,-2.2525824544650193,1.1938902929938645e-06,0.501984321101375,0.5065437790060162,-4.996794535026557,0.0,25.469939946372637,0.5065437790060162,1.0,1.0488871424691337e-28
369.33437999579496,-2.2521647233400084,5.466570761304763e+30,-2.2525782846296964,1.1197476110747302e-06,0.5018591091121607,0.5065324170957578,-4.996795401763737,0.0,25.469823396199384,0.5065324170957578,1.0,5.365323552928891e-29
365.56987318414866,-2.2521906984062072,1.1328915798553273e+31,-2.2525744737667903,1.0498002946478435e-06,0.501741771505607,0.5065219264590044,-4.996796218903313,0.0,25.469714224752053,0.5065219264590044,1.0,2.744499232129893e-29
362.11292236231407,-2.2522134790544643,2.2418392014045527e+31,-2.2525711605148038,9.877622096610837e-07,0.5016385713700835,0.5065128205579347,-4.996796941964068,0.0,25.469618250591548,0.5065128205579347,1.0,1.4648210983605922e-29
