T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
1442.8282828282827,101840988.47252022,-2.17208701886164,-2.2925725686301903,8.350650677041774e-05,0.7509111481546711,0.6142229111555431,-4.996752634814359,4.3075781736012017e-19,25.71844804167891,0.6142229111555431
1422.9292929292928,130042387.65302429,-2.174560758538624,-2.2909280352368375,8.178008371635653e-05,0.7439887927707396,0.6104524912008041,-4.9967822337587835,3.853361207587516e-19,25.71182148437816,0.6104524912008041
1403.030303030303,167256253.7308732,-2.1770130345106224,-2.2893179470260403,8.00445380779436e-05,0.7371064586679381,0.6067283250006598,-4.9968110661858525,3.4235676672713435e-19,25.705227289825334,0.6067283250006598
1383.1313131313132,216745886.360074,-2.1794431785031123,-2.287742483389928,7.830008897827163e-05,0.7302656674568055,0.6030516895457866,-4.996839153074961,3.017932472010057e-19,25.6986671891597,0.6030516895457866
1363.2323232323233,283096382.21579474,-2.181850499121036,-2.2862018191012887,7.654698190608351e-05,0.7234680063244845,0.5994238971757276,-4.996866514037742,2.636112160599071e-19,25.69214296543618,0.5994238971757276
1343.3333333333333,372807917.59720325,-2.184234281144705,-2.2846961237685623,7.47854907869907e-05,0.7167151309542845,0.5958462957863223,-4.9968931673483175,2.277688669035422e-19,25.685656456846583,0.5958462957863223
1323.4343434343434,495181972.9711552,-2.1865937848303556,-2.283225561248113,7.301592020575483e-05,0.7100087686356744,0.592320268904468,-4.996919129972975,1.9421735172977952e-19,25.679209560125546,0.592320268904468
1303.5353535353534,663658701.9029404,-2.1889282452207204,-2.281790289010714,7.12386077893016e-05,0.7033507215709882,0.5888472356078166,-4.9969444175991935,1.6290123741469243e-19,25.67280423414673,0.5888472356078166
1283.6363636363635,897856655.4911197,-2.1912368714724275,-2.280390457458931,6.945392676002388e-05,0.6967428703812217,0.5854286502641938,-4.9969690446645245,1.3375899644782449e-19,25.666442503716713,0.5854286502641938
1263.7373737373737,1226718380.3485117,-2.1935188462078723,-2.279026209191909,6.766228866932816e-05,0.6901871778145185,0.5820660020623462,-4.996993024385357,1.0672352795690693e-19,25.660126463570432,0.5820660020623462
1243.8383838383838,1693417881.1888332,-2.195773324900572,-2.2776976782139067,6.586414632142368e-05,0.6836856926564856,0.5787608143021585,-4.997016368785989,8.172270467443844e-20,25.653858282571594,0.5787608143021585
1223.939393939394,2363109811.7024207,-2.1979994353045575,-2.2764049890826583,6.405999689718557e-05,0.6772405538431343,0.5755146434086242,-4.997039088728154,5.867994116238724e-20,25.647640208120233,0.5755146434086242
1204.0404040404042,3335321398.947899,-2.200196276939984,-2.2751482559935177,6.225038528775038e-05,0.6708539947705532,0.5723290776296961,-4.997061193941631,3.7514778329574215e-20,25.641474570767915,0.5723290776296961
1184.141414141414,4764032119.3718605,-2.202362920648957,-2.2739275817950926,6.043590764708199e-05,0.6645283477963027,0.5692057353734679,-4.997082693056018,1.8143479056809654e-20,25.635363789036287,0.5692057353734679
1164.2424242424242,6890663447.783873,-2.2044984082378525,-2.272743056931941,5.8617215171913725e-05,0.6582660489218171,0.5661462631352443,-4.997103593634301,4.796295953127691e-22,25.629310374434663,0.5661462631352443
1144.3434343434342,10099069926.263071,-2.2066017522247394,-2.2715947583097282,5.679501811646123e-05,0.6520696426410559,0.5631523329595807,-4.997123902208575,-1.5565258669400126e-20,25.623316936665308,0.5631523329595807
1124.4444444444443,15008607468.62061,-2.2086719357131863,-2.2704827480781042,5.497009004785191e-05,0.6459417869357118,0.560225639376653,-4.997143624318373,-3.008115248770131e-20,25.61738618900148,0.560225639376653
1104.5454545454545,22634175525.880463,-2.2107079124169435,-2.269407072326477,5.314327234607967e-05,0.6398852583902013,0.5573678957461521,-4.9971627645522405,-4.315891035597759e-20,25.611520953817593,0.5573678957461521
1084.6464646464647,34666076025.9737,-2.212708606863122,-2.2683677596877936,5.131547894992063e-05,0.6339029573937118,0.5545808299354023,-4.997181326592802,-5.488971159122619e-20,25.605724168241508,0.5545808299354023
1064.7474747474748,53968082938.24025,-2.2146729148056803,-2.267364819845447,4.948770134652199e-05,0.6279979133831262,0.5518661792517567,-4.997199313266282,-6.536450572541002e-20,25.59999888989213,0.5518661792517567
1044.8484848484848,85480442376.54669,-2.21659970388482,-2.266398241938524,4.766101379849844e-05,0.6221732900766241,0.5492256845423811,-4.9972167265965,-7.467348671933428e-20,25.594348302652463,0.5492256845423811
1024.949494949495,137889282754.10385,-2.2184878145729896,-2.265467992860766,4.5836578796588944e-05,0.6164323906240945,0.5466610833677856,-4.9972335678645745,-8.290559605797552e-20,25.5887757224166,0.5466610833677856
1005.050505050505,226777108622.13104,-2.220336061452969,-2.2645740154489276,4.401565271959694e-05,0.6107786625951981,0.544174102148745,-4.997249837674339,-9.01480582751242e-20,25.583284602731403,0.544174102148745
985.1515151515151,380699013916.8408,-2.22214323487945,-2.2637162265566646,4.219959167481018e-05,0.6052157026983842,0.5417664471802313,-4.997265536024484,-9.648595187332e-20,25.57787854023646,0.5417664471802313
965.2525252525252,653173913092.342,-2.2239081030814827,-2.2628945150106983,4.038985748213001e-05,0.5997472611052359,0.5394397944006498,-4.9972806623878245,-1.0200181796611898e-19,25.57256127978053,0.5394397944006498
945.3535353535353,1146931189147.419,-2.225629414769788,-2.2621087394468695,3.8588023752869724e-05,0.5943772452247273,0.5371957778008473,-4.997295215798551,-1.0677530828664337e-19,25.56733671906781,0.5371957778008473
925.4545454545455,2064217330208.8962,-2.2273059023201114,-2.2613587260248074,3.679578199918033e-05,0.5891097227431459,0.5350359763554084,-4.997309194947739,-1.1088287349437278e-19,25.56220891265237,0.5350359763554084
905.5555555555554,3814062846470.3306,-2.228936285611084,-2.260644266021379,3.501494769234993e-05,0.5839489237015059,0.5329618993596285,-4.997322598288068,-1.143974919885977e-19,25.55718207506211,0.5329618993596285
885.6565656565656,7247740138474.287,-2.230519276602962,-2.2599651133049337,3.324746616668788e-05,0.5788992413415173,0.5309749700600727,-4.997335424148126,-1.173884387214733e-19,25.552260582787248,0.5309749700600727
865.7575757575758,14191819371058.82,-2.2320535847513887,-2.2593209816946476,3.1495418240376e-05,0.5739652313964925,0.5290765074761736,-4.997347670856794,-1.1992109281800236e-19,25.547448974814312,0.5290765074761736
845.8585858585859,28695329213578.453,-2.233537923358269,-2.258711542212114,2.976102539444265e-05,0.5691516094389257,0.5272677063261588,-4.997359336878354,-1.2205678217865852e-19,25.54275195132419,0.5272677063261588
825.9595959595958,60051947452073.484,-2.234971016969186,-2.2581364202358643,2.804665431577791e-05,0.5644632458305061,0.5255496149946398,-4.997370420958277,-1.2385266268935348e-19,25.538174370099213,0.5255496149946398
806.060606060606,130403648924626.83,-2.2363516099336347,-2.257595192573722,2.6354820568529495e-05,0.559905157728231,0.5239231115134827,-4.99738092228021,-1.2536162922214795e-19,25.533721240098433,0.5239231115134827
786.1616161616162,294655545353512.44,-2.2376784762497546,-2.2570873844730834,2.4688191110234573e-05,0.5554824975137045,0.5223888775744903,-4.9973908406338525,-1.266322553101434e-19,25.529397711564826,0.5223888775744903
766.2626262626263,694933234437666.9,-2.238950430818769,-2.2566124665953824,2.3049585313534354e-05,0.5512005368982287,0.5209473706548187,-4.9974001765934295,-1.2770875825522914e-19,25.525209061914268,0.5209473706548187
746.3636363636363,1716560657219446.0,-2.2401663422349625,-2.256169851988381,2.1441974091060217e-05,0.5470646458396153,0.5195987944169642,-4.997408931706019,-1.2863098651306887e-19,25.52116067653471,0.5195987944169642
726.4646464646464,4457681514352510.0,-2.241325147233906,-2.2557588930986032,1.9868476649124118e-05,0.5430802652717688,0.5183430676478528,-4.997417108688467,-1.294344265311023e-19,25.51725802348396,0.5183430676478528
706.5656565656566,1.2221483396103516e+16,-2.242425866913025,-2.255378878876496,1.833235431570605e-05,0.5392528725066121,0.5171797921295217,-4.997424711631018,-1.3015022682487267e-19,25.51350662092697,0.5171797921295217
