temperature,internal energy,partition function,free energy,chemical entropy
171.96096173745607,0.18478943166538073,0.0004110559860462667,0.11553620476287405,0.00040272644560013606
169.8682967750203,0.18398224016877057,0.0003526379456198979,0.1163740373321952,0.0003980036541257496
167.76074457274012,0.18317662802496656,0.0003012350346644531,0.11720782471954183,0.00039323146468762255
165.63861588080928,0.18237291258557922,0.0002561881737055469,0.11803719952673275,0.0003884101102676525
163.50261618049757,0.18157155646961226,0.00021688417390898742,0.11886164576620803,0.0003835407173801798
161.35398346349828,0.1807732112769757,0.00018275325371868944,0.11968045648654857,0.0003786256371182037
159.1946483693477,0.17997876623301878,0.00015326642831696026,0.120492687411156,0.0003736688351724554
157.02739736922675,0.17918939411042958,0.0001279327009988189,0.12129711457191156,0.0003686762979481401
154.85599943394945,0.17840658011737726,0.00010629605411220324,0.12209221046251462,0.0003636563637231397
152.68523621055894,0.17763211346055818,8.793239216340327e-05,0.12287615885569139,0.00035861983754183137
150.52077156067742,0.17686802175519048,7.244681772644108e-05,0.12364692732460629,0.00035357973440316764
148.36882883269357,0.1761164418022431,5.947180125918288e-05,0.12440240244970578,0.00034855056658061276
146.2357160219073,0.17537944588990848,4.866672503487151e-05,0.1251405667740245,0.0003435472570077052
144.12731425984495,0.1746588670018012,3.9718822294344515e-05,0.1258596729469416,0.0003385839409099116
142.04866768207356,0.1739561701746187,3.234489984471338e-05,0.12655836796978318,0.0003336729796784789
140.00376237899397,0.17327239615815934,2.6292866555491312e-05,0.12723574279475672,0.0003288244014384425
137.99549850696565,0.1726081733913782,2.134224168781499e-05,0.12789131308768967,0.0003240457898083636
136.02579912702944,0.1719637746596871,1.7303313472676243e-05,0.12852495618536502,0.0003193424979165619
134.09578437006124,0.17133919185379032,1.4015100721130782e-05,0.12913683146697977,0.0003147180247691129
132.2059556456454,0.17073420962361796,1.1342523090734347e-05,0.12972730337417054,0.00031017442481456094
130.35635918094917,0.17014846812968087,9.173213511594576e-06,0.13029687659467856,0.00030571267704465306
128.54671761416313,0.1695815120365367,7.414312121124642e-06,0.13084614590792634,0.0003013329849843054
126.7765296704583,0.16903282666987596,5.989457865881282e-06,0.13137575945996047,0.0002970350056733759
125.04514280821773,0.16850186370374856,4.836089477610785e-06,0.1318863928716364,0.00029281801763599463
123.35180489056253,0.16798805892768534,3.903095251540753e-06,0.13237873147670914,0.0002886810410481526
121.69570041836838,0.16749084429626257,3.1488075586766823e-06,0.13285345839154836,0.00028462292246675093
120.07597574345222,0.1670096559643038,2.5393151714093944e-06,0.13331124665633637,0.0002806423941119215
118.49175658538843,0.1665439395590883,2.047056764153305e-06,0.13375275416442517,0.0002767381152884918
116.94216023525316,0.16609315357194482,1.64965678114224e-06,0.13417862048036042,0.0002729087014245484
115.42630408682548,0.16565677147053257,1.3289666747516269e-06,0.13458946493625612,0.0002691527445157313
113.94331166372115,0.16523428295283754,1.0702781778359911e-06,0.13498588558193092,0.0002654688276937059
