temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q variance 3,q variance 4,q variance 5,q variance 6,q avg 1,q avg 2,q avg 3,q avg 4,q avg 5,q avg 6,q square avg 1,q square avg 2,q square avg 3,q square avg 4,q square avg 5,q square avg 6,state 1 pop,state 2 pop,state 3 pop,state 4 pop,state 5 pop,state 6 pop
36.36682482394756,-0.5876203523338966,2.0803886615608205e+89,-0.6445159278000301,0.0015644911465756473,5.762459914525294,5.762396701448851,5.590715931616337,1.5014536875566535,1.3939392317698824,1.3939362100905373,0.0016034701666202535,0.00014064180923538635,-2.1769911954446825e-05,-0.2840584612294506,-0.0007198410381548809,0.001355682331679553,5.76246248564187,5.76239672122897,5.590715932090267,1.5821428969526967,1.3939397499410027,1.3939380479651218,1.00000013609321,4.784316757375678e-13,3.247811220847996e-13,-1.360940160982867e-07,2.823715830433669e-15,1.7475657885894856e-188
36.24226506462162,-0.5876203523338775,3.9629857541874365e+89,-0.644321071462251,0.0015644915964074958,5.762459914525338,5.762396701448893,5.590715931616359,1.5014536875566644,1.3939392317698873,1.3939362100905424,0.0016034701666311749,0.00014064180923547753,-2.176991195447702e-05,-0.2840584612294564,-0.0007198410381548969,0.001355682331679241,5.7624624856419135,5.7623967212290115,5.590715932090288,1.582142896952711,1.3939397499410076,1.3939380479651269,1.0000001360932051,4.784316758711993e-13,3.2478112229572075e-13,-1.3609401110993716e-07,2.823725670139845e-15,3.955052691275376e-189
36.105635350585786,-0.5876203523339061,8.076863178831687e+89,-0.6441073398588353,0.0015644922731989188,5.762459914525271,5.762396701448829,5.590715931616328,1.5014536875566489,1.3939392317698802,1.3939362100905353,0.0016034701666148964,0.0001406418092353765,-2.1769911954431697e-05,-0.2840584612294478,-0.0007198410381548888,0.0013556823316797678,5.762462485641847,5.7623967212289475,5.590715932090258,1.5821428969526905,1.3939397499410004,1.3939380479651198,1.0000001360932125,4.784316756633153e-13,3.2478112196608776e-13,-1.3609401864271834e-07,2.823710885932409e-15,7.662436968041393e-190
35.96424423669875,-0.5876203523339838,1.697122163467969e+90,-0.6438861631162648,0.0015644930673912522,5.76245991452509,5.762396701448654,5.5907159316162405,1.5014536875566091,1.3939392317698625,1.3939362100905175,0.001603470166570596,0.00014064180923505808,-2.1769911954308704e-05,-0.28405846122942463,-0.0007198410381548483,0.0013556823316811313,5.762462485641665,5.7623967212287726,5.59071593209017,1.5821428969526377,1.3939397499409827,1.393938047965102,1.0000001360932331,4.784316751133105e-13,3.247811210961023e-13,-1.3609403902442968e-07,2.8236708786927484e-15,1.3840068850980519e-190
35.846528886396214,-0.5876203523339218,3.163190921323156e+90,-0.6437020121645066,0.0015644934550934388,5.762459914525235,5.762396701448792,5.590715931616309,1.5014536875566407,1.3939392317698767,1.3939362100905317,0.0016034701666058696,0.00014064180923529696,-2.176991195440687e-05,-0.28405846122944306,-0.0007198410381548752,0.0013556823316800235,5.76246248564181,5.762396721228911,5.590715932090238,1.5821428969526796,1.393939749940997,1.3939380479651162,1.0000001360932167,4.784316755488939e-13,3.247811217847533e-13,-1.360940227640994e-07,2.8237028572166936e-15,3.293460171996202e-191
35.72958161542504,-0.5876203523338814,5.895731621520377e+90,-0.6435190627768566,0.001564493842795034,5.762459914525331,5.7623967014488855,5.590715931616355,1.501453687556662,1.393939231769886,1.393936210090541,0.001603470166629033,0.00014064180923546832,-2.1769911954471148e-05,-0.28405846122945516,-0.0007198410381548985,0.0013556823316793194,5.762462485641906,5.762396721229004,5.590715932090284,1.5821428969527078,1.3939397499410062,1.3939380479651255,1.000000136093206,4.784316758331744e-13,3.2478112223402627e-13,-1.3609401212160181e-07,2.823723774862699e-15,7.837301982610337e-192
35.60275875220524,-0.5876203523338871,1.1635725735466413e+91,-0.6433206692172426,0.0015644944053641752,5.762459914525317,5.762396701448872,5.590715931616349,1.5014536875566589,1.3939392317698844,1.3939362100905397,0.0016034701666259295,0.00014064180923545984,-2.176991195446242e-05,-0.28405846122945355,-0.0007198410381549019,0.0013556823316794393,5.762462485641892,5.762396721228991,5.590715932090278,1.5821428969527038,1.3939397499410047,1.3939380479651242,1.0000001360932076,4.784316757884653e-13,3.2478112216253094e-13,-1.3609401358749297e-07,2.82372092409278e-15,1.6349137340967324e-192
35.466345987866944,-0.5876203523339435,2.4307114203774894e+91,-0.6431072795615262,0.0015644951765418646,5.762459914525185,5.762396701448744,5.590715931616286,1.5014536875566293,1.3939392317698713,1.3939362100905262,0.0016034701665936426,0.00014064180923523256,-2.1769911954372757e-05,-0.2840584612294366,-0.0007198410381548757,0.0013556823316804444,5.76246248564176,5.762396721228863,5.590715932090215,1.5821428969526647,1.3939397499409916,1.3939380479651107,1.0000001360932222,4.784316753836663e-13,3.2478112152169633e-13,-1.3609402846162697e-07,2.8236918002754714e-15,2.992799968820133e-193
35.33317986635172,-0.587620352334018,5.0169695474819395e+91,-0.6428989674039148,0.0015644959009913353,5.76245991452501,5.762396701448575,5.590715931616201,1.5014536875565905,1.3939392317698545,1.393936210090509,0.001603470166551006,0.00014064180923490665,-2.1769911954254562e-05,-0.28405846122941436,-0.0007198410381548312,0.0013556823316817294,5.762462485641585,5.7623967212286935,5.590715932090131,1.5821428969526132,1.3939397499409747,1.3939380479650936,1.0000001360932418,4.784316748611862e-13,3.2478112069595e-13,-1.3609404803092164e-07,2.8236535164724757e-15,5.632223769503841e-194
35.21383305483812,-0.5876203523339887,9.649667734870063e+91,-0.6427122666789602,0.0015644963801349735,5.762459914525078,5.762396701448641,5.590715931616236,1.501453687556606,1.3939392317698607,1.3939362100905155,0.0016034701665676725,0.00014064180923499913,-2.1769911954301057e-05,-0.28405846122942313,-0.0007198410381548357,0.0013556823316811719,5.762462485641652,5.76239672122876,5.590715932090165,1.5821428969526337,1.393939749940981,1.3939380479651,1.0000001360932342,4.784316750784099e-13,3.2478112104072327e-13,-1.3609404029100006e-07,2.8236687322677047e-15,1.2466564316941686e-194
35.104517572220225,-0.5876203523339055,1.7636031321954293e+92,-0.6425412548179209,0.0015644967167267594,5.762459914525273,5.762396701448829,5.590715931616328,1.501453687556649,1.3939392317698804,1.3939362100905353,0.0016034701666150855,0.00014064180923533434,-2.1769911954432683e-05,-0.28405846122944794,-0.0007198410381548748,0.0013556823316796982,5.762462485641849,5.7623967212289475,5.590715932090258,1.582142896952691,1.3939397499410007,1.3939380479651198,1.0000001360932123,4.78431675673157e-13,3.2478112198219047e-13,-1.3609401845608665e-07,2.8237115012731856e-15,3.1037963013255342e-195
34.9923007454492,-0.5876203523338709,3.288079787961153e+92,-0.6423657055557495,0.0015644971052381652,5.762459914525354,5.762396701448909,5.590715931616366,1.501453687556667,1.3939392317698887,1.3939362100905435,0.001603470166634966,0.00014064180923549182,-2.176991195448769e-05,-0.28405846122945827,-0.0007198410381548984,0.001355682331679109,5.7624624856419295,5.7623967212290275,5.590715932090295,1.5821428969527147,1.3939397499410089,1.393938047965128,1.0000001360932032,4.784316759204994e-13,3.247811223733555e-13,-1.3609400934269286e-07,2.823729349043596e-15,7.380909345093118e-196
34.86692541361507,-0.587620352333889,6.626254984194695e+92,-0.6421695783719568,0.0015644977407949776,5.762459914525312,5.762396701448869,5.590715931616345,1.5014536875566575,1.3939392317698842,1.3939362100905393,0.001603470166624741,0.00014064180923543593,-2.1769911954459164e-05,-0.28405846122945294,-0.0007198410381548975,0.0013556823316794562,5.762462485641888,5.7623967212289875,5.590715932090275,1.5821428969527023,1.3939397499410044,1.3939380479651238,1.000000136093208,4.784316757880448e-13,3.247811221629223e-13,-1.360940140989732e-07,2.823720076350824e-15,1.4674962994209351e-196
