x,y,density,2,3,4,5,6,7,8,9,10
-1.593886,2.412318,0.02747355,0.07295348,0.02578468,0.11755486,0.06846884,0.12065712,0.00231502,0.11032844,0.0583914,-0.00614731
-1.593886,2.831681,0.01425131,0.04442176,0.01337525,0.0878316,0.04169104,0.1217931,0.00120087,0.08243235,0.11375196,-0.00374313
-1.593886,3.260321,0.0065403,0.02347226,0.00613825,0.05494109,0.02202936,0.09467467,0.00055111,0.05156372,0.12230686,-0.00197785
-1.593886,3.700743,0.00262305,0.01068545,0.00246181,0.02892487,0.01002859,0.05930472,0.00022103,0.02714678,0.09574423,-0.00090039
-1.593886,4.156272,0.0009039,0.00413541,0.00084833,0.01273926,0.0038812,0.03027337,7.617e-05,0.01195614,0.05821933,-0.00034846
-1.593886,4.63156,0.00026122,0.00133179,0.00024517,0.00461643,0.00124992,0.01250104,2.201e-05,0.00433265,0.02786899,-0.00011222
-1.593886,5.133596,6.104e-05,0.00034496,5.729e-05,0.00133521,0.00032375,0.00407453,5.14e-06,0.00125313,0.01035607,-2.907e-05
-1.593886,5.673962,1.087e-05,6.787e-05,1.02e-05,0.00029206,6.37e-05,0.00099774,9.2e-07,0.00027411,0.0028629,-5.72e-06
-1.593886,6.275079,1.32e-06,9.1e-06,1.24e-06,4.351e-05,8.54e-06,0.0001661,1.1e-07,4.084e-05,0.00053594,-7.7e-07
-1.593886,6.99568,8e-08,6.3e-07,8e-08,3.4e-06,6e-07,1.459e-05,1e-08,3.19e-06,5.327e-05,-5e-08
-1.191827,-6.99568,6e-08,-4.5e-07,9e-08,2.43e-06,-6.7e-07,-1.045e-05,5e-08,3.61e-06,3.813e-05,-3.9e-07
-1.191827,-6.275079,9.4e-07,-6.51e-06,1.4e-06,3.115e-05,-9.66e-06,-0.00011889,8e-07,4.62e-05,0.00038363,-5.53e-06
-1.191827,-5.673962,7.78e-06,-4.858e-05,1.154e-05,0.00020905,-7.206e-05,-0.00071418,6.6e-06,0.00031007,0.00204925,-4.122e-05
-1.191827,-5.133596,4.37e-05,-0.00024692,6.481e-05,0.00095573,-0.00036623,-0.00291653,3.707e-05,0.00141756,0.00741281,-0.00020951
-1.191827,-4.63156,0.00018698,-0.00095329,0.00027734,0.00330441,-0.00141393,-0.00894817,0.00015865,0.00490117,0.01994846,-0.00080885
-1.191827,-4.156272,0.000647,-0.0029601,0.00095965,0.00911868,-0.00439048,-0.0216695,0.00054897,0.01352501,0.04167305,-0.00251161
-1.191827,-3.700743,0.00187757,-0.00764858,0.00278484,0.02070425,-0.01134453,-0.04244997,0.00159309,0.03070895,0.06853315,-0.00648972
-1.191827,-3.260321,0.00468151,-0.0168013,0.00694371,0.03932651,-0.02492002,-0.06776757,0.0039722,0.05832985,0.08754653,-0.01425567
-1.191827,-2.831681,0.01020101,-0.03179684,0.01513033,0.06286934,-0.04716169,-0.08717878,0.00865541,0.09324904,0.08142298,-0.02697917
-1.191827,-2.412318,0.01966541,-0.05221967,0.02916812,0.08414508,-0.07745324,-0.08636565,0.01668582,0.12480562,0.04179622,-0.04430766
-1.191827,-2.000259,0.03384632,-0.07452367,0.05020152,0.09209484,-0.11053497,-0.05622488,0.02871813,0.13659687,-0.01785779,-0.06323229
-1.191827,-1.593886,0.05236089,-0.09186729,0.07766269,0.07694769,-0.13625936,-0.00293578,0.04442748,0.11413031,-0.06406325,-0.0779481
-1.191827,-1.191827,0.07317507,-0.0960004,0.10853469,0.03731439,-0.14238967,0.05012052,0.06208802,0.05534543,-0.06519245,-0.08145499
-1.191827,-0.792877,0.09271377,-0.08091829,0.13751487,-0.01562018,-0.1200196,0.07394047,0.07866633,-0.02316816,-0.01873925,-0.06865804
-1.191827,-0.395943,0.10675947,-0.04653026,0.15834774,-0.06115034,-0.06901459,0.05337927,0.09058392,-0.09069937,0.04132529,-0.03948027
-1.191827,0.0,0.11188208,-0.0,0.16594569,-0.07911258,-0.0,0.0,0.09493037,-0.11734132,0.06851349,-0.0
-1.191827,0.395943,0.10675947,0.04653026,0.15834774,-0.06115034,0.06901459,-0.05337927,0.09058392,-0.09069937,0.04132529,0.03948027
-1.191827,0.792877,0.09271377,0.08091829,0.13751487,-0.01562018,0.1200196,-0.07394047,0.07866633,-0.02316816,-0.01873925,0.06865804
-1.191827,1.191827,0.07317507,0.0960004,0.10853469,0.03731439,0.14238967,-0.05012052,0.06208802,0.05534543,-0.06519245,0.08145499
-1.191827,1.593886,0.05236089,0.09186729,0.07766269,0.07694769,0.13625936,0.00293578,0.04442748,0.11413031,-0.06406325,0.0779481
-1.191827,2.000259,0.03384632,0.07452367,0.05020152,0.09209484,0.11053497,0.05622488,0.02871813,0.13659687,-0.01785779,0.06323229
-1.191827,2.412318,0.01966541,0.05221967,0.02916812,0.08414508,0.07745324,0.08636565,0.01668582,0.12480562,0.04179622,0.04430766
-1.191827,2.831681,0.01020101,0.03179684,0.01513033,0.06286934,0.04716169,0.08717878,0.00865541,0.09324904,0.08142298,0.02697917
-1.191827,3.260321,0.00468151,0.0168013,0.00694371,0.03932651,0.02492002,0.06776757,0.0039722,0.05832985,0.08754653,0.01425567
-1.191827,3.700743,0.00187757,0.00764858,0.00278484,0.02070425,0.01134453,0.04244997,0.00159309,0.03070895,0.06853315,0.00648972
-1.191827,4.156272,0.000647,0.0029601,0.00095965,0.00911868,0.00439048,0.0216695,0.00054897,0.01352501,0.04167305,0.00251161
-1.191827,4.63156,0.00018698,0.00095329,0.00027734,0.00330441,0.00141393,0.00894817,0.00015865,0.00490117,0.01994846,0.00080885
-1.191827,5.133596,4.37e-05,0.00024692,6.481e-05,0.00095573,0.00036623,0.00291653,3.707e-05,0.00141756,0.00741281,0.00020951
-1.191827,5.673962,7.78e-06,4.858e-05,1.154e-05,0.00020905,7.206e-05,0.00071418,6.6e-06,0.00031007,0.00204925,4.122e-05
-1.191827,6.275079,9.4e-07,6.51e-06,1.4e-06,3.115e-05,9.66e-06,0.00011889,8e-07,4.62e-05,0.00038363,5.53e-06
-1.191827,6.99568,6e-08,4.5e-07,9e-08,2.43e-06,6.7e-07,1.045e-05,5e-08,3.61e-06,3.813e-05,3.9e-07
-0.792877,-6.99568,4e-08,-2.8e-07,7e-08,1.51e-06,-5.7e-07,-6.48e-06,8e-08,3.06e-06,2.367e-05,-6.2e-07
-0.792877,-6.275079,5.9e-07,-4.04e-06,1.18e-06,1.933e-05,-8.18e-06,-7.379e-05,1.28e-06,3.912e-05,0.00023808,-8.85e-06
-0.792877,-5.673962,4.83e-06,-3.015e-05,9.77e-06,0.00012974,-6.101e-05,-0.00044323,1.057e-05,0.00026256,0.00127179,-6.599e-05
-0.792877,-5.133596,2.712e-05,-0.00015324,5.488e-05,0.00059314,-0.00031011,-0.00181003,5.935e-05,0.00120034,0.00460049,-0.0003354
-0.792877,-4.63156,0.00011604,-0.00059162,0.00023484,0.00205076,-0.00119727,-0.00555335,0.00025399,0.00415013,0.01238027,-0.00129491
-0.792877,-4.156272,0.00040154,-0.00183708,0.00081259,0.00565917,-0.0037177,-0.01344838,0.00087887,0.01145247,0.02586284,-0.00402091
-0.792877,-3.700743,0.00116524,-0.00474681,0.0023581,0.01284933,-0.00960612,-0.026345,0.00255043,0.02600318,0.04253257,-0.01038959
-0.792877,-3.260321,0.00290541,-0.01042711,0.00587967,0.02440654,-0.02110134,-0.04205743,0.00635921,0.04939153,0.05433251,-0.02282235
-0.792877,-2.831681,0.00633088,-0.01973353,0.0128118,0.03901753,-0.03993475,-0.05410429,0.01385672,0.07895978,0.05053216,-0.04319179
-0.792877,-2.412318,0.01220461,-0.03240821,0.02469847,0.05222153,-0.0655845,-0.05359965,0.02671285,0.10568071,0.02593928,-0.07093351
-0.792877,-2.000259,0.02100546,-0.04625036,0.04250876,0.05715526,-0.09359686,-0.03489389,0.04597574,0.1156651,-0.01108278,-0.10123054
-0.792877,-1.593886,0.03249585,-0.05701403,0.06576185,0.04775473,-0.1153793,-0.00182198,0.07112533,0.09664126,-0.03975848,-0.12478955
-0.792877,-1.191827,0.0454134,-0.05957909,0.0919031,0.02315779,-0.12057022,0.03110544,0.09939864,0.04686443,-0.04045928,-0.13040383
-0.792877,-0.792877,0.05753937,-0.05021894,0.11644243,-0.00969409,-0.10162808,0.04588842,0.12593938,-0.01961793,-0.01162982,-0.10991679
-0.792877,-0.395943,0.06625632,-0.02887728,0.13408292,-0.03795069,-0.05843896,0.03312787,0.14501861,-0.07680082,0.02564701,-0.0632052
-0.792877,0.0,0.06943547,-0.0,0.14051657,-0.04909829,-0.0,0.0,0.15197699,-0.09936022,0.04252036,-0.0
-0.792877,0.395943,0.06625632,0.02887728,0.13408292,-0.03795069,0.05843896,-0.03312787,0.14501861,-0.07680082,0.02564701,0.0632052
-0.792877,0.792877,0.05753937,0.05021894,0.11644243,-0.00969409,0.10162808,-0.04588842,0.12593938,-0.01961793,-0.01162982,0.10991679
-0.792877,1.191827,0.0454134,0.05957909,0.0919031,0.02315779,0.12057022,-0.03110544,0.09939864,0.04686443,-0.04045928,0.13040383
-0.792877,1.593886,0.03249585,0.05701403,0.06576185,0.04775473,0.1153793,0.00182198,0.07112533,0.09664126,-0.03975848,0.12478955
-0.792877,2.000259,0.02100546,0.04625036,0.04250876,0.05715526,0.09359686,0.03489389,0.04597574,0.1156651,-0.01108278,0.10123054
-0.792877,2.412318,0.01220461,0.03240821,0.02469847,0.05222153,0.0655845,0.05359965,0.02671285,0.10568071,0.02593928,0.07093351
-0.792877,2.831681,0.00633088,0.01973353,0.0128118,0.03901753,0.03993475,0.05410429,0.01385672,0.07895978,0.05053216,0.04319179
-0.792877,3.260321,0.00290541,0.01042711,0.00587967,0.02440654,0.02110134,0.04205743,0.00635921,0.04939153,0.05433251,0.02282235
-0.792877,3.700743,0.00116524,0.00474681,0.0023581,0.01284933,0.00960612,0.026345,0.00255043,0.02600318,0.04253257,0.01038959
-0.792877,4.156272,0.00040154,0.00183708,0.00081259,0.00565917,0.0037177,0.01344838,0.00087887,0.01145247,0.02586284,0.00402091
-0.792877,4.63156,0.00011604,0.00059162,0.00023484,0.00205076,0.00119727,0.00555335,0.00025399,0.00415013,0.01238027,0.00129491
-0.792877,5.133596,2.712e-05,0.00015324,5.488e-05,0.00059314,0.00031011,0.00181003,5.935e-05,0.00120034,0.00460049,0.0003354
-0.792877,5.673962,4.83e-06,3.015e-05,9.77e-06,0.00012974,6.101e-05,0.00044323,1.057e-05,0.00026256,0.00127179,6.599e-05
-0.792877,6.275079,5.9e-07,4.04e-06,1.18e-06,1.933e-05,8.18e-06,7.379e-05,1.28e-06,3.912e-05,0.00023808,8.85e-06
-0.792877,6.99568,4e-08,2.8e-07,7e-08,1.51e-06,5.7e-07,6.48e-06,8e-08,3.06e-06,2.367e-05,6.2e-07
-0.395943,-6.99568,2e-08,-1.5e-07,5e-08,8.1e-07,-3.9e-07,-3.49e-06,8e-08,2.08e-06,1.275e-05,-6e-07
-0.395943,-6.275079,3.2e-07,-2.18e-06,8.1e-07,1.042e-05,-5.58e-06,-3.976e-05,1.24e-06,2.668e-05,0.00012829,-8.57e-06
-0.395943,-5.673962,2.6e-06,-1.625e-05,6.66e-06,6.991e-05,-4.162e-05,-0.00023884,1.023e-05,0.00017908,0.00068532,-6.389e-05
-0.395943,-5.133596,1.461e-05,-8.257e-05,3.743e-05,0.00031962,-0.00021151,-0.00097536,5.746e-05,0.00081869,0.00247902,-0.0003247
-0.395943,-4.63156,6.253e-05,-0.0003188,0.00016017,0.00110507,-0.0008166,-0.00299248,0.00024589,0.00283059,0.00667124,-0.00125361
-0.395943,-4.156272,0.00021637,-0.00098993,0.00055423,0.0030495,-0.00253565,-0.0072468,0.00085083,0.00781115,0.01393646,-0.00389264
-0.395943,-3.700743,0.0006279,-0.00255787,0.00160834,0.00692399,-0.00655185,-0.01419628,0.00246906,0.01773546,0.02291911,-0.01005815
-0.395943,-3.260321,0.00156561,-0.00561875,0.00401023,0.01315172,-0.01439216,-0.02266308,0.00615634,0.03368747,0.02927764,-0.02209428
-0.395943,-2.831681,0.00341146,-0.01063362,0.00873828,0.021025,-0.02723747,-0.02915465,0.01341467,0.05385448,0.02722978,-0.04181392
-0.395943,-2.412318,0.00657658,-0.0174635,0.01684558,0.02814011,-0.04473187,-0.02888272,0.02586068,0.07207947,0.01397765,-0.06867064
-0.395943,-2.000259,0.01131901,-0.02492248,0.02899308,0.0307987,-0.06383769,-0.01880293,0.04450905,0.07888932,-0.00597207,-0.09800115
-0.395943,-1.593886,0.01751072,-0.0307226,0.04485283,0.02573313,-0.07869439,-0.00098179,0.06885634,0.06591412,-0.02142427,-0.12080859
-0.395943,-1.191827,0.02447148,-0.03210481,0.06268246,0.01247882,-0.08223485,0.01676149,0.09622769,0.03196386,-0.0218019,-0.12624377
-0.395943,-0.792877,0.03100568,-0.027061,0.0794195,-0.00522376,-0.06931538,0.02472745,0.12192174,-0.0133804,-0.00626685,-0.10641029
-0.395943,-0.395943,0.0357029,-0.01556082,0.09145118,-0.02045012,-0.03985827,0.01785129,0.14039232,-0.05238196,0.01382016,-0.06118887
-0.395943,0.0,0.03741602,-0.0,0.09583925,-0.02645712,-0.0,0.0,0.14712871,-0.06776859,0.02291254,-0.0
-0.395943,0.395943,0.0357029,0.01556082,0.09145118,-0.02045012,0.03985827,-0.01785129,0.14039232,-0.05238196,0.01382016,0.06118887
-0.395943,0.792877,0.03100568,0.027061,0.0794195,-0.00522376,0.06931538,-0.02472745,0.12192174,-0.0133804,-0.00626685,0.10641029
-0.395943,1.191827,0.02447148,0.03210481,0.06268246,0.01247882,0.08223485,-0.01676149,0.09622769,0.03196386,-0.0218019,0.12624377
-0.395943,1.593886,0.01751072,0.0307226,0.04485283,0.02573313,0.07869439,0.00098179,0.06885634,0.06591412,-0.02142427,0.12080859
-0.395943,2.000259,0.01131901,0.02492248,0.02899308,0.0307987,0.06383769,0.01880293,0.04450905,0.07888932,-0.00597207,0.09800115
-0.395943,2.412318,0.00657658,0.0174635,0.01684558,0.02814011,0.04473187,0.02888272,0.02586068,0.07207947,0.01397765,0.06867064
-0.395943,2.831681,0.00341146,0.01063362,0.00873828,0.021025,0.02723747,0.02915465,0.01341467,0.05385448,0.02722978,0.04181392
-0.395943,3.260321,0.00156561,0.00561875,0.00401023,0.01315172,0.01439216,0.02266308,0.00615634,0.03368747,0.02927764,0.02209428
-0.395943,3.700743,0.0006279,0.00255787,0.00160834,0.00692399,0.00655185,0.01419628,0.00246906,0.01773546,0.02291911,0.01005815
-0.395943,4.156272,0.00021637,0.00098993,0.00055423,0.0030495,0.00253565,0.0072468,0.00085083,0.00781115,0.01393646,0.00389264
-0.395943,4.63156,6.253e-05,0.0003188,0.00016017,0.00110507,0.0008166,0.00299248,0.00024589,0.00283059,0.00667124,0.00125361
-0.395943,5.133596,1.461e-05,8.257e-05,3.743e-05,0.00031962,0.00021151,0.00097536,5.746e-05,0.00081869,0.00247902,0.0003247
-0.395943,5.673962,2.6e-06,1.625e-05,6.66e-06,6.991e-05,4.162e-05,0.00023884,1.023e-05,0.00017908,0.00068532,6.389e-05
-0.395943,6.275079,3.2e-07,2.18e-06,8.1e-07,1.042e-05,5.58e-06,3.976e-05,1.24e-06,2.668e-05,0.00012829,8.57e-06
-0.395943,6.99568,2e-08,1.5e-07,5e-08,8.1e-07,3.9e-07,3.49e-06,8e-08,2.08e-06,1.275e-05,6e-07
0.0,-6.99568,1e-08,-7e-08,3e-08,3.8e-07,-2.2e-07,-1.63e-06,6e-08,1.18e-06,5.97e-06,-4.3e-07
0.0,-6.275079,1.5e-07,-1.02e-06,4.6e-07,4.87e-06,-3.16e-06,-1.86e-05,9e-07,1.51e-05,6.003e-05,-6.2e-06
0.0,-5.673962,1.22e-06,-7.6e-06,3.77e-06,3.271e-05,-2.355e-05,-0.00011175,7.4e-06,0.00010133,0.00032065,-4.621e-05
0.0,-5.133596,6.84e-06,-3.864e-05,2.118e-05,0.00014954,-0.00011969,-0.00045635,4.156e-05,0.00046326,0.00115988,-0.00023486
0.0,-4.63156,2.926e-05,-0.00014916,9.063e-05,0.00051704,-0.00046208,-0.00140012,0.00017785,0.00160172,0.00312133,-0.00090672
0.0,-4.156272,0.00010124,-0.00046317,0.00031362,0.0014268,-0.00143483,-0.00339063,0.0006154,0.00442002,0.00652058,-0.0028155
0.0,-3.700743,0.00029378,-0.00119677,0.0009101,0.00323959,-0.00370743,-0.00664215,0.00178585,0.0100358,0.01072338,-0.00727494
0.0,-3.260321,0.00073252,-0.0026289,0.00226923,0.00615342,-0.00814395,-0.01060359,0.00445281,0.01906241,0.01369841,-0.01598054
0.0,-2.831681,0.00159615,-0.00497525,0.00494465,0.00983717,-0.01541261,-0.01364086,0.00970267,0.03047412,0.01274025,-0.03024352
0.0,-2.412318,0.00307705,-0.00817081,0.00953225,0.01316618,-0.025312,-0.01351363,0.01870473,0.04078693,0.00653985,-0.04966868
0.0,-2.000259,0.00529593,-0.01166072,0.01640604,0.01441008,-0.03612323,-0.00879751,0.03219289,0.04464035,-0.00279421,-0.0708831
0.0,-1.593886,0.00819291,-0.01437447,0.02538045,0.01204,-0.04453005,-0.00045936,0.049803,0.0372982,-0.01002398,-0.08737946
0.0,-1.191827,0.0114497,-0.01502118,0.03546953,0.00583858,-0.04653346,0.00784236,0.06960038,0.01808709,-0.01020066,-0.09131066
0.0,-0.792877,0.01450692,-0.01266128,0.04494036,-0.00244409,-0.03922284,0.01156947,0.08818459,-0.00757144,-0.00293213,-0.07696534
0.0,-0.395943,0.01670465,-0.00728059,0.05174862,-0.00956819,-0.02255422,0.00835225,0.10154415,-0.02964089,0.00646617,-0.0442572
0.0,0.0,0.01750619,-0.0,0.05423165,-0.01237874,-0.0,0.0,0.10641651,-0.03834757,0.01072031,-0.0
0.0,0.395943,0.01670465,0.00728059,0.05174862,-0.00956819,0.02255422,-0.00835225,0.10154415,-0.02964089,0.00646617,0.0442572
0.0,0.792877,0.01450692,0.01266128,0.04494036,-0.00244409,0.03922284,-0.01156947,0.08818459,-0.00757144,-0.00293213,0.07696534
0.0,1.191827,0.0114497,0.01502118,0.03546953,0.00583858,0.04653346,-0.00784236,0.06960038,0.01808709,-0.01020066,0.09131066
0.0,1.593886,0.00819291,0.01437447,0.02538045,0.01204,0.04453005,0.00045936,0.049803,0.0372982,-0.01002398,0.08737946
0.0,2.000259,0.00529593,0.01166072,0.01640604,0.01441008,0.03612323,0.00879751,0.03219289,0.04464035,-0.00279421,0.0708831
0.0,2.412318,0.00307705,0.00817081,0.00953225,0.01316618,0.025312,0.01351363,0.01870473,0.04078693,0.00653985,0.04966868
0.0,2.831681,0.00159615,0.00497525,0.00494465,0.00983717,0.01541261,0.01364086,0.00970267,0.03047412,0.01274025,0.03024352
0.0,3.260321,0.00073252,0.0026289,0.00226923,0.00615342,0.00814395,0.01060359,0.00445281,0.01906241,0.01369841,0.01598054
0.0,3.700743,0.00029378,0.00119677,0.0009101,0.00323959,0.00370743,0.00664215,0.00178585,0.0100358,0.01072338,0.00727494
0.0,4.156272,0.00010124,0.00046317,0.00031362,0.0014268,0.00143483,0.00339063,0.0006154,0.00442002,0.00652058,0.0028155
0.0,4.63156,2.926e-05,0.00014916,9.063e-05,0.00051704,0.00046208,0.00140012,0.00017785,0.00160172,0.00312133,0.00090672
0.0,5.133596,6.84e-06,3.864e-05,2.118e-05,0.00014954,0.00011969,0.00045635,4.156e-05,0.00046326,0.00115988,0.00023486
0.0,5.673962,1.22e-06,7.6e-06,3.77e-06,3.271e-05,2.355e-05,0.00011175,7.4e-06,0.00010133,0.00032065,4.621e-05
0.0,6.275079,1.5e-07,1.02e-06,4.6e-07,4.87e-06,3.16e-06,1.86e-05,9e-07,1.51e-05,6.003e-05,6.2e-06
0.0,6.99568,1e-08,7e-08,3e-08,3.8e-07,2.2e-07,1.63e-06,6e-08,1.18e-06,5.97e-06,4.3e-07
0.395943,-6.99568,0.0,-3e-08,1e-08,1.5e-07,-1e-07,-6.6e-07,3e-08,5.6e-07,2.42e-06,-2.5e-07
0.395943,-6.275079,6e-08,-4.1e-07,2.2e-07,1.98e-06,-1.5e-06,-7.55e-06,5.2e-07,7.19e-06,2.435e-05,-3.57e-06
0.395943,-5.673962,4.9e-07,-3.08e-06,1.79e-06,1.327e-05,-1.121e-05,-4.533e-05,4.26e-06,4.823e-05,0.00013008,-2.662e-05
0.395943,-5.133596,2.77e-06,-1.567e-05,1.008e-05,6.067e-05,-5.696e-05,-0.00018514,2.394e-05,0.00022048,0.00047055,-0.0001353
0.395943,-4.63156,1.187e-05,-6.051e-05,4.314e-05,0.00020976,-0.00021992,-0.00056802,0.00010246,0.00076232,0.0012663,-0.00052237
0.395943,-4.156272,4.107e-05,-0.0001879,0.00014926,0.00057884,-0.00068289,-0.00137554,0.00035453,0.00210365,0.00264534,-0.00162202
0.395943,-3.700743,0.00011918,-0.00048552,0.00043315,0.00131427,-0.00176451,-0.00269465,0.00102884,0.00477641,0.00435037,-0.00419113
0.395943,-3.260321,0.00029717,-0.00106652,0.00108001,0.00249638,-0.00387601,-0.00430177,0.00256529,0.00907251,0.00555731,-0.00920647
0.395943,-2.831681,0.00064754,-0.00201841,0.00235334,0.00399084,-0.00733543,-0.00553397,0.00558976,0.01450377,0.0051686,-0.01742346
0.395943,-2.412318,0.00124833,-0.00331482,0.00453675,0.00534139,-0.01204692,-0.00548235,0.01077589,0.01941202,0.00265316,-0.02861439
0.395943,-2.000259,0.00214851,-0.00473064,0.00780824,0.00584603,-0.01719239,-0.00356906,0.01854649,0.021246,-0.00113358,-0.04083613
0.395943,-1.593886,0.00332378,-0.00583158,0.0120795,0.00488451,-0.02119351,-0.00018636,0.02869177,0.0177516,-0.00406663,-0.05033977
0.395943,-1.191827,0.00464503,-0.00609395,0.01688127,0.00236866,-0.022147,0.00318157,0.04009715,0.00860832,-0.00413831,-0.05260456
0.395943,-0.792877,0.00588532,-0.00513656,0.02138879,-0.00099154,-0.01866761,0.00469362,0.05080361,-0.00360353,-0.00118954,-0.04434014
0.395943,-0.395943,0.00677692,-0.00295366,0.02462909,-0.00388172,-0.01073439,0.00338843,0.05850012,-0.0141072,0.00262326,-0.02549681
0.395943,0.0,0.00710209,-0.0,0.02581086,-0.00502194,-0.0,0.0,0.06130712,-0.01825103,0.00434912,-0.0
0.395943,0.395943,0.00677692,0.00295366,0.02462909,-0.00388172,0.01073439,-0.00338843,0.05850012,-0.0141072,0.00262326,0.02549681
0.395943,0.792877,0.00588532,0.00513656,0.02138879,-0.00099154,0.01866761,-0.00469362,0.05080361,-0.00360353,-0.00118954,0.04434014
0.395943,1.191827,0.00464503,0.00609395,0.01688127,0.00236866,0.022147,-0.00318157,0.04009715,0.00860832,-0.00413831,0.05260456
0.395943,1.593886,0.00332378,0.00583158,0.0120795,0.00488451,0.02119351,0.00018636,0.02869177,0.0177516,-0.00406663,0.05033977
0.395943,2.000259,0.00214851,0.00473064,0.00780824,0.00584603,0.01719239,0.00356906,0.01854649,0.021246,-0.00113358,0.04083613
0.395943,2.412318,0.00124833,0.00331482,0.00453675,0.00534139,0.01204692,0.00548235,0.01077589,0.01941202,0.00265316,0.02861439
0.395943,2.831681,0.00064754,0.00201841,0.00235334,0.00399084,0.00733543,0.00553397,0.00558976,0.01450377,0.0051686,0.01742346
0.395943,3.260321,0.00029717,0.00106652,0.00108001,0.00249638,0.00387601,0.00430177,0.00256529,0.00907251,0.00555731,0.00920647
0.395943,3.700743,0.00011918,0.00048552,0.00043315,0.00131427,0.00176451,0.00269465,0.00102884,0.00477641,0.00435037,0.00419113
0.395943,4.156272,4.107e-05,0.0001879,0.00014926,0.00057884,0.00068289,0.00137554,0.00035453,0.00210365,0.00264534,0.00162202
0.395943,4.63156,1.187e-05,6.051e-05,4.314e-05,0.00020976,0.00021992,0.00056802,0.00010246,0.00076232,0.0012663,0.00052237
0.395943,5.133596,2.77e-06,1.567e-05,1.008e-05,6.067e-05,5.696e-05,0.00018514,2.394e-05,0.00022048,0.00047055,0.0001353
0.395943,5.673962,4.9e-07,3.08e-06,1.79e-06,1.327e-05,1.121e-05,4.533e-05,4.26e-06,4.823e-05,0.00013008,2.662e-05
0.395943,6.275079,6e-08,4.1e-07,2.2e-07,1.98e-06,1.5e-06,7.55e-06,5.2e-07,7.19e-06,2.435e-05,3.57e-06
0.395943,6.99568,0.0,3e-08,1e-08,1.5e-07,1e-07,6.6e-07,3e-08,5.6e-07,2.42e-06,2.5e-07
0.792877,-6.99568,0.0,-1e-08,1e-08,5e-08,-4e-08,-2.3e-07,2e-08,2.3e-07,8.5e-07,-1.2e-07
0.792877,-6.275079,2e-08,-1.5e-07,9e-08,6.9e-07,-6.1e-07,-2.65e-06,2.4e-07,2.89e-06,8.54e-06,-1.68e-06
0.792877,-5.673962,1.7e-07,-1.08e-06,7.2e-07,4.66e-06,-4.51e-06,-1.59e-05,2.01e-06,1.942e-05,4.563e-05,-1.255e-05
0.792877,-5.133596,9.7e-07,-5.5e-06,4.06e-06,2.128e-05,-2.294e-05,-6.494e-05,1.129e-05,8.879e-05,0.00016506,-6.378e-05
0.792877,-4.63156,4.16e-06,-2.123e-05,1.737e-05,7.358e-05,-8.856e-05,-0.00019925,4.83e-05,0.00030698,0.0004442,-0.00024625
0.792877,-4.156272,1.441e-05,-6.591e-05,6.011e-05,0.00020305,-0.00027499,-0.00048252,0.00016713,0.00084713,0.00092795,-0.00076464
0.792877,-3.700743,4.181e-05,-0.00017031,0.00017443,0.00046103,-0.00071055,-0.00094525,0.000485,0.00192343,0.00152606,-0.00197575
0.792877,-3.260321,0.00010425,-0.00037412,0.00043491,0.0008757,-0.00156084,-0.00150901,0.00120931,0.00365344,0.00194944,-0.00434003
0.792877,-2.831681,0.00022715,-0.00070804,0.00094767,0.00139994,-0.00295393,-0.00194125,0.00263508,0.00584057,0.00181308,-0.00821361
0.792877,-2.412318,0.0004379,-0.0011628,0.00182692,0.0018737,-0.00485122,-0.00192314,0.00507988,0.00781709,0.0009307,-0.01348914
0.792877,-2.000259,0.00075367,-0.00165945,0.00314433,0.00205072,-0.00692326,-0.00125199,0.00874302,0.00855562,-0.00039765,-0.01925061
0.792877,-1.593886,0.00116594,-0.00204565,0.00486433,0.00171343,-0.00853448,-6.537e-05,0.01352562,0.00714845,-0.00142653,-0.02373073
0.792877,-1.191827,0.00162942,-0.00213769,0.00679797,0.0008309,-0.00891845,0.00111606,0.01890224,0.00346651,-0.00145167,-0.02479837
0.792877,-0.792877,0.0020645,-0.00180185,0.00861312,-0.00034782,-0.00751732,0.00164647,0.02394939,-0.00145112,-0.00041728,-0.02090243
0.792877,-0.395943,0.00237726,-0.00103611,0.00991797,-0.00136166,-0.00432267,0.00118862,0.02757761,-0.00568088,0.00092021,-0.01201948
0.792877,0.0,0.00249133,-0.0,0.01039386,-0.00176164,-0.0,0.0,0.02890085,-0.00734957,0.00152562,-0.0
0.792877,0.395943,0.00237726,0.00103611,0.00991797,-0.00136166,0.00432267,-0.00118862,0.02757761,-0.00568088,0.00092021,0.01201948
0.792877,0.792877,0.0020645,0.00180185,0.00861312,-0.00034782,0.00751732,-0.00164647,0.02394939,-0.00145112,-0.00041728,0.02090243
0.792877,1.191827,0.00162942,0.00213769,0.00679797,0.0008309,0.00891845,-0.00111606,0.01890224,0.00346651,-0.00145167,0.02479837
0.792877,1.593886,0.00116594,0.00204565,0.00486433,0.00171343,0.00853448,6.537e-05,0.01352562,0.00714845,-0.00142653,0.02373073
0.792877,2.000259,0.00075367,0.00165945,0.00314433,0.00205072,0.00692326,0.00125199,0.00874302,0.00855562,-0.00039765,0.01925061
0.792877,2.412318,0.0004379,0.0011628,0.00182692,0.0018737,0.00485122,0.00192314,0.00507988,0.00781709,0.0009307,0.01348914
