temperature,internal energy,partition function,free energy,chemical entropy
64.7275686839688,-0.38409915207021916,8.034880314451155e+29,-0.3840797228008579,-3.001699238254078e-07
64.39946545590479,-0.3840991228489297,1.1411625365938688e+30,-0.3840798227072197,-2.9969412903353277e-07
64.04303055915865,-0.3840990908790663,1.6774201805742313e+30,-0.3840799318628572,-2.9915848831330114e-07
63.69601424516801,-0.38409905952593415,2.4508362683778198e+30,-0.3840800378104474,-2.9863274354213393e-07
63.43725400625381,-0.38409903599878936,3.260455912776993e+30,-0.3840801155237457,-2.982549503448507e-07
63.189759158198314,-0.3840990133763721,4.293340886180234e+30,-0.38408018969356483,-2.9789135230173003e-07
62.82095338648979,-0.3840989794461212,6.495936521529469e+30,-0.3840803029077295,-2.9729791391118716e-07
62.64689674773301,-0.3840989633410297,7.911431003799814e+30,-0.3840803546939157,-2.970402059808006e-07
62.473801953842454,-0.3840989472659674,9.635368172636869e+30,-0.38408040614947186,-2.9678226577625646e-07
62.29954659475359,-0.38409893102335785,1.1763488573011375e+31,-0.38408045790858364,-2.9652085422664467e-07
62.18125847335963,-0.38409891996318385,1.347860092435847e+31,-0.3840804929804167,-2.963430335694468e-07
62.065875765018966,-0.38409890914777006,1.5399929296407058e+31,-0.38408052716981894,-2.9616883230190434e-07
61.941361401222125,-0.38409889744646664,1.779159141520678e+31,-0.38408056404574964,-2.959799446163756e-07
61.58775688724831,-0.3840988640454125,2.6893413340583654e+31,-0.384080671951975,-2.9538490045697044e-07
61.24427660338213,-0.3840988313566341,4.035742588476129e+31,-0.3840807763543227,-2.9480309528863074e-07
61.14214249092538,-0.38409882158982744,4.557447256660243e+31,-0.3840808064594452,-2.9464342674803506e-07
61.083321958686376,-0.38409881595517625,4.8888760556394975e+31,-0.3840808237879726,-2.9455122325912484e-07
61.04935991229225,-0.3840988126985465,5.09141747668711e+31,-0.3840808337906356,-2.9449789378163727e-07
61.015435610395905,-0.38409880944314184,5.30234999169022e+31,-0.38408084378037255,-2.9444455471906113e-07
60.98229467337762,-0.3840988062605958,5.517088063387226e+31,-0.384080853537682,-2.9439238077096455e-07
60.94918971825338,-0.3840988030792195,5.740522737439366e+31,-0.3840808632826703,-2.943401976648365e-07
60.91587250748401,-0.38409879987513623,5.974787075490768e+31,-0.38408087308839456,-2.9428761345363315e-07
60.865787941628604,-0.38409879505418787,6.345581138153472e+31,-0.38408088782574235,-2.942084387816898e-07
60.828907498555694,-0.3840987915008611,6.633673224747072e+31,-0.3840808986752136,-2.941500412108995e-07
60.79207172239535,-0.3840987879489918,6.934844811937919e+31,-0.38408090950939355,-2.940916322101113e-07
60.70112312877345,-0.38409877916711804,7.740097750531009e+31,-0.3840809362521498,-2.9394703176093436e-07
60.610446257764515,-0.38409877039413787,8.63885417223009e+31,-0.3840809629018961,-2.938023614947803e-07
60.50715982719468,-0.384098760380012,9.794326444427309e+31,-0.3840809932437031,-2.936369242855307e-07
60.46597687224801,-0.3840987563808169,1.0298273280556948e+32,-0.38408100533519934,-2.935708068535769e-07
60.42894445279718,-0.38409875278159533,1.0774163669409936e+32,-0.38408101620574575,-2.9351126368648083e-07
60.398478411262815,-0.3840987498183798,1.1182579781389813e+32,-0.3840810251471286,-2.934622149009768e-07
60.36804307395395,-0.3840987468561766,1.1606477715416879e+32,-0.38408103407800737,-2.9341315814321257e-07
60.247323210049416,-0.38409873508730535,1.3457136899982898e+32,-0.38408106949867266,-2.932178176797656e-07
60.22896368161337,-0.38409873329472033,1.3764072581457947e+32,-0.3840810748817406,-2.931880593709802e-07
