T(K),partition function,internal energy,free energy,chemical entropy
19.940059940059943,1.2307788933832167e+97,-0.384140717688459,-0.384140717688459,0.0
19.86109176302016,2.9937320279749324e+97,-0.384140717688459,-0.384140717688459,0.0
19.782746590548687,7.281918388026489e+97,-0.384140717688459,-0.3841407176884589,-2.8060386345836617e-18
19.70501707899777,1.7712452188231333e+98,-0.384140717688459,-0.384140717688459,0.0
19.627895999685325,4.308355927693909e+98,-0.384140717688459,-0.384140717688459,0.0
19.551376236653933,1.0479594018059713e+99,-0.384140717688459,-0.384140717688459,0.0
19.47545078448209,2.5490440582547213e+99,-0.384140717688459,-0.384140717688459,0.0
19.40011274614622,6.200264628311349e+99,-0.384140717688459,-0.384140717688459,0.0
19.325355330932187,1.5081450372188266e+100,-0.384140717688459,-0.384140717688459,0.0
19.251171852394826,3.6683941567619535e+100,-0.384140717688459,-0.3841407176884589,-2.883520632244125e-18
19.17755572636434,8.922958573124417e+100,-0.384140717688459,-0.38414071768845903,2.894589489052762e-18
19.10450046899826,2.170409893138941e+101,-0.38414071768845903,-0.38414071768845903,0.0
19.03199969487776,5.279279361919145e+101,-0.3841407176884589,-0.3841407176884589,0.0
18.960047115147145,1.284125669961589e+102,-0.384140717688459,-0.38414071768845903,2.9277960594786747e-18
18.888636535695362,3.123492096570829e+102,-0.384140717688459,-0.384140717688459,0.0
18.817761855378524,7.597545244643241e+102,-0.384140717688459,-0.384140717688459,0.0
18.747417064282228,1.8480179222405555e+103,-0.384140717688459,-0.384140717688459,0.0
18.677596242022723,4.495096943753268e+103,-0.384140717688459,-0.384140717688459,0.0
18.60829355608592,1.0933820657563674e+104,-0.38414071768845903,-0.3841407176884589,-5.966280687043728e-18
18.539503260203226,2.6595296089864415e+104,-0.384140717688459,-0.3841407176884589,-2.9942092003305016e-18
18.47121969276328,6.469008375569086e+104,-0.384140717688459,-0.384140717688459,0.0
18.403437275258625,1.573513948548783e+105,-0.384140717688459,-0.384140717688459,0.0
18.336150510766515,3.827396723782568e+105,-0.384140717688459,-0.384140717688459,0.0
18.26935398246289,9.309714537154957e+105,-0.384140717688459,-0.384140717688459,0.0
18.20304235216868,2.264483956543342e+106,-0.384140717688459,-0.384140717688459,0.0
18.13721035892776,5.5081040014457e+106,-0.38414071768845903,-0.384140717688459,-3.0606223411823266e-18
18.07185281761553,1.3397847047260501e+107,-0.384140717688459,-0.384140717688459,0.0
18.00696461757754,3.2588764746392436e+107,-0.384140717688459,-0.38414071768845903,3.0827600547996015e-18
17.94254072129733,7.926852605119615e+107,-0.384140717688459,-0.384140717688459,0.0
17.878576163092745,1.9281182552416084e+108,-0.384140717688459,-0.384140717688459,0.0
17.81506604784006,4.689932046667398e+108,-0.384140717688459,-0.38414071768845903,3.1159666252255142e-18
17.752005549725183,1.1407735258230646e+109,-0.384140717688459,-0.384140717688459,0.0
17.689389911021305,2.7748040361130434e+109,-0.384140717688459,-0.384140717688459,0.0
17.62721444089231,6.749400529148505e+109,-0.384140717688459,-0.384140717688459,0.0
17.56547451422135,1.6417162044595782e+110,-0.384140717688459,-0.384140717688459,0.0
