T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
865.7575757575758,189.79090190315608,-0.36221130195288115,-0.39137321231005867,3.368369064707239e-05,0.5820232671797081,0.564033898389489,-2.4807325961058084,-4.0830254438599217e-17,6.7360574805615725,0.564033898389489
845.8585858585859,212.8083866139583,-0.36379733138675197,-0.3907214146941167,3.1830478235360735e-05,0.5765899012553612,0.561700990238478,-2.4810161746374977,-3.543030833611017e-17,6.732031160068244,0.561700990238478
825.9595959595958,240.0607446496201,-0.36532773887819114,-0.3901062748437783,2.999969500541921e-05,0.5713524181133831,0.5594756913976621,-2.4812746963062713,-3.0122458428891147e-17,6.728076536643162,0.5594756913976621
806.060606060606,272.56095841588944,-0.3668014453847775,-0.38952732267410656,2.8193757539393203e-05,0.5663091934585411,0.5573594476299139,-2.481509924824962,-2.4927434737901154e-17,6.724200700463329,0.5573594476299139
786.1616161616162,311.62069100431563,-0.36821738077149957,-0.388984038330704,2.641525245228367e-05,0.5614590088322906,0.5553535209166377,-2.481723562360549,-1.986612022636111e-17,6.720410848807824,0.5553535209166377
766.2626262626263,358.95547728064713,-0.36957449333204945,-0.3884758487522063,2.466694155807447e-05,0.5568010740560734,0.5534589577619049,-2.4819172403634124,-1.4959308007030852e-17,6.71671426206921,0.5534589577619049
746.3636363636363,416.8332648805676,-0.37087176122012466,-0.38800212414745194,2.295176518886725e-05,0.5523350409805214,0.5516765545707233,-2.4820925114281005,-1.022742819265178e-17,6.713118276267977,0.5516765545707233
726.4646464646464,488.28690973695456,-0.37210820600713335,-0.3875621744298158,2.1272843073492222e-05,0.5480610067018796,0.5500068201795544,-2.482250842423135,-5.690245813183257e-18,6.709630251412243,0.5500068201795544
706.5656565656566,577.4224073526545,-0.3732829085789483,-0.3871552456640774,1.9633472071876757e-05,0.5439795042875799,0.5484499357399343,-2.482393609118159,-1.3665324546848806e-18,6.70625753487826,0.5484499357399343
686.6666666666665,689.8726813015581,-0.37439502757080806,-0.3867805165963913,1.8037119940169755e-05,0.5400914789634959,0.5470057123153215,-2.482522092516207,2.726284269623416e-18,6.703007418794543,0.5470057123153215
666.7676767676767,833.4763974522194,-0.3754438205130607,-0.3864370953556303,1.6487414170798253e-05,0.5363982476633335,0.5456735467534631,-2.4826374770655564,6.572487624222726e-18,6.699887090193765,0.5456735467534631
646.8686868686868,1019.3109402134389,-0.3764286678173418,-0.38612401643474753,1.4988124814540401e-05,0.5329014398426626,0.5444523766474905,-2.482740850878173,1.0158447344553406e-17,6.696903572461937,0.5444523766474905
626.969696969697,1263.2936316325834,-0.37734909966846003,-0.3858402380839325,1.3543140053677652e-05,0.5296029175325643,0.5433406355035322,-2.4828332080190854,1.3472994150209905e-17,6.694063656374907,0.5433406355035322
607.0707070707069,1588.713812770709,-0.37820482579648496,-0.38558464027314937,1.215643316455536e-05,0.5265046727721572,0.5423362095933455,-2.482915452853751,1.650778119569275e-17,6.691373818792106,0.5423362095933455
587.1717171717171,2030.3244427179757,-0.3789957679801523,-0.38535602340989134,1.083201939694077e-05,0.523608700845263,0.5414363983858972,-2.4829884063494467,1.925761821221746e-17,6.688840126911028,0.5414363983858972
567.2727272727273,2641.110838841501,-0.37972209496995,-0.3851531080281016,9.57390122430567e-06,0.5209168481908497,0.5406378809138018,-2.4830528141247963,2.1720761901228815e-17,6.68646812592392,0.5406378809138018
547.3737373737374,3503.7784653835456,-0.38038425930971215,-0.38497453569519846,8.386000408989575e-06,0.5184306345087206,0.5399366909213875,-2.4831093559335926,2.3899144188102132e-17,6.684262708033661,0.5399366909213875
527.4747474747473,4750.802947450374,-0.3809830352715382,-0.3848188714144321,7.272075414525015e-06,0.5161510495074966,0.5393282041289101,-2.483158656160974,2.5798518460229298e-17,6.682227961174671,0.5393282041289101
507.5757575757575,6600.51465399562,-0.3815195567932365,-0.38468460782695807,6.235622932108139e-06,0.514078326025663,0.5388071413815771,-2.483201294810645,2.7428503191666316e-17,6.680366996574927,0.5388071413815771
487.67676767676767,9424.273548173742,-0.381995353914431,-0.3845701715385286,5.279762733754429e-06,0.5122116930060034,0.5383675917572314,-2.4832378183808177,2.8802502765406434e-17,6.678681755642726,0.5383675917572314
467.7777777777778,13876.283476693692,-0.3824123857449,-0.38447393190458184,4.407105804545519e-06,0.5105491141498026,0.5380030597784917,-2.4832687499750237,2.99374872883387e-17,6.677172798752319,0.5380030597784917
447.87878787878776,21155.08949856089,-0.3827730674707672,-0.3843942125978712,3.6196068467139045e-06,0.5090870211597274,0.5377065405769405,-2.483294597983384,3.0853617262473785e-17,6.6758390815331845,0.5377065405769405
427.9797979797979,33555.32196853385,-0.3830802883265829,-0.38432930624542583,2.9184039170509338e-06,0.5078200544347462,0.5374706260215878,-2.4833158627098655,3.157370567224529e-17,6.67467772842119,0.5374706260215878
408.0808080808081,55693.99760199821,-0.3833374168684258,-0.3842774923446213,2.3036503005779752e-06,0.50674082897521,0.5372876432658724,-2.4833330404195872,3.212251988153309e-17,6.673683818614801,0.5372876432658724
388.181818181818,97400.95912882184,-0.3835482893387095,-0.3842370585366476,1.774346879934186e-06,0.5058397490161441,0.5371498247106458,-2.483346624440377,3.25259390590529e-17,6.672850206135558,0.5371498247106458
368.2828282828282,181002.17357236656,-0.3837171765253455,-0.3842063251123514,1.3281873316946775e-06,0.5051049011589859,0.5370495049103101,-2.4833571031724526,3.2809999659451376e-17,6.672167403036061,0.5370495049103101
348.38383838383834,361130.7762838624,-0.3838487244574485,-0.38418367233199413,9.614334467966836e-07,0.5045220616398716,0.5369793354971283,-2.483364955130464,3.299988110048375e-17,6.671623562010002,0.5369793354971283
328.4848484848485,783592.4367809577,-0.3839478648014981,-0.3841675697413357,6.688434515350801e-07,0.5040748572001901,0.5369325040624302,-2.4833706414466366,3.311890441908008e-17,6.671204599999269,0.5369325040624302
308.58585858585843,1879266.4353958254,-0.38401969227932964,-0.3841566061560021,4.436816298060506e-07,0.5037451181031001,0.5369029378210876,-2.483374596577438,3.318763500219044e-17,6.670894505029254,0.5369029378210876
288.6868686868686,5085414.773031065,-0.38406930926648697,-0.3841495183815068,2.778412311743406e-07,0.5035134522685398,0.5368854690392065,-2.4833772182445295,3.322319114677739e-17,6.670675860364478,0.5368854690392065
268.78787878787875,15948895.194425331,-0.38410164241457695,-0.38414521609777075,1.621117864030827e-07,0.5033600465196013,0.5368759384065442,-2.4833788578592957,3.323885602159474e-17,6.6705305981821414,0.5368759384065442
248.8888888888889,60055023.630114384,-0.384121242978582,-0.3841427997955102,8.661221087211123e-08,0.5032656602587915,0.5368712168280121,-2.4833798127760542,3.324406379859616e-17,6.670440954762421,0.5368712168280121
228.98989898989885,284754297.813081,-0.38413209125908004,-0.3841415684383364,4.138688779798772e-08,0.5032127177951402,0.5368691370288049,-2.4833803216387778,3.32447761819436e-17,6.670390539697859,0.5368691370288049
209.090909090909,1815771103.8834038,-0.384137434670799,-0.38414101397893485,1.7118430214819837e-08,0.5031863362117228,0.5368683435924413,-2.4833805637916933,3.3244186552095125e-17,6.670365360830071,0.5368683435924413
189.19191919191917,17096724146.999641,-0.38413969474861576,-0.38414080136955503,5.849197703578273e-09,0.5031750698944002,0.5368680898259608,-2.4833806632098048,3.324360379446653e-17,6.67035458829877,0.5368680898259608
169.29292929292933,272712848053.70367,-0.3841404746321338,-0.3841407355036253,1.5409473544425266e-09,0.5031711529794984,0.5368680244595853,-2.4833806967015692,3.324331223635343e-17,6.67035083772947,0.5368680244595853
149.39393939393926,9097444612960.094,-0.38414067819811765,-0.384140720244982,2.8144959929242895e-10,0.5031701250623106,0.536868011586547,-2.483380705290031,3.324321906185454e-17,6.670349852469124,0.536868011586547
129.49494949494942,891798095882167.4,-0.38414071400968486,-0.38414071789499776,3.0003586393849746e-11,0.5031699436033499,0.5368680097973694,-2.4833807067834934,3.324320073269891e-17,6.670349678427833,0.5368680097973694
109.59595959595958,4.6210310815448486e+17,-0.38414071754348206,-0.3841407176953492,1.3857000800266527e-12,0.503169925663344,0.53686800964668,-2.483380706929917,3.324319881861778e-17,6.670349661215079,0.53686800964668
89.69696969696952,3.833588665209453e+21,-0.3841407176870968,-0.38414071768851177,1.577510644635042e-14,0.5031699249336441,0.5368680096410182,-2.483380706935851,3.324319873894472e-17,6.670349660514852,0.5368680096410182
69.79797979797968,5.457118431554262e+27,-0.38414071768845803,-0.3841407176884589,1.2724987489191397e-17,0.5031699249267296,0.536868009640966,-2.483380706935907,3.324319873818409e-17,6.670349660508215,0.536868009640966
49.89898989898984,6.281452950586335e+38,-0.38414071768845887,-0.3841407176884588,-1.1124704396547635e-18,0.5031699249267252,0.5368680096409659,-2.483380706935907,3.324319873818359e-17,6.670349660508211,0.5368680096409659
30.0,3.4103607360688525e+64,-0.38414071768845887,-0.38414071768845887,0.0,0.5031699249267261,0.5368680096409659,-2.483380706935907,3.324319873818359e-17,6.6703496605082115,0.5368680096409659
